0	5
1	11
2	2
3	4
4	7
5	4
6	5
7	11
8	6
9	4
10	8
11	3
12	10
13	8
14	8
15	7
16	9
17	3
18	7
19	7
20	2
21	10
22	10
23	5
24	8
25	8
26	5
27	8
28	6
29	7
30	5
31	9
32	8
33	5
34	6
35	7
36	2
37	3
38	0
39	8
40	4
41	8
42	4
43	6
44	5
45	6
46	9
47	11
48	8
49	3
50	9
51	3
52	7
53	5
54	3
55	6
56	7
57	5
58	7
59	4
60	12
61	8
62	9
63	8
64	4
65	5
66	4
67	7
68	7
69	7
70	12
71	8
72	9
73	6
74	5
75	3
76	4
77	11
78	5
79	6
80	13
81	4
82	6
83	7
84	4
85	9
86	7
87	6
88	6
89	4
90	6
91	7
92	5
93	6
94	7
95	5
96	10
97	5
98	5
99	3
100	9
101	3
102	3
103	5
104	11
105	6
106	4
107	7
108	8
109	9
110	5
111	5
112	11
113	6
114	5
115	7
116	3
117	5
118	6
119	5
120	4
121	5
122	3
123	7
124	6
125	6
126	13
127	9
128	6
129	5
130	7
131	2
132	3
133	6
134	3
135	8
136	9
137	6
138	7
139	11
140	4
141	9
142	10
143	7
144	6
145	13
146	3
147	8
148	5
149	5
150	5
151	3
152	5
153	5
154	2
155	7
156	6
157	8
158	4
159	8
160	3
161	4
162	2
163	7
164	7
165	9
166	3
167	8
168	6
169	4
170	10
171	4
172	8
173	1
174	7
175	5
176	9
177	9
178	8
179	10
180	12
181	7
182	5
183	7
184	3
185	11
186	9
187	7
188	6
189	9
190	6
191	3
192	7
193	3
194	4
195	6
196	2
197	6
198	5
199	6
200	4
201	4
202	5
203	8
204	4
205	10
206	10
207	4
208	7
209	7
210	10
211	5
212	10
213	6
214	7
215	5
216	9
217	5
218	11
219	4
220	9
221	8
222	5
223	5
224	5
225	4
226	6
227	5
228	8
229	6
230	6
231	4
232	2
233	3
234	6
235	4
236	10
237	6
238	5
239	7
240	5
241	8
242	11
243	7
244	8
245	4
246	1
247	5
248	8
249	7
250	10
251	8
252	10
253	8
254	10
255	7
256	5
257	7
258	5
259	9
260	7
261	6
262	6
263	8
264	7
265	5
266	4
267	7
268	12
269	8
270	2
271	7
272	7
273	6
274	10
275	7
276	9
277	5
278	9
279	8
280	4
281	12
282	4
283	7
284	5
285	12
286	7
287	4
288	8
289	6
290	6
291	5
292	5
293	5
294	9
295	8
296	5
297	9
298	7
299	7
300	3
301	5
302	7
303	5
304	4
305	3
306	7
307	8
308	6
309	11
310	8
311	8
312	5
313	14
314	7
315	9
316	10
317	8
318	11
319	4
320	6
321	7
322	6
323	8
324	5
325	13
326	7
327	9
328	5
329	6
330	3
331	10
332	7
333	8
334	11
335	2
336	3
337	9
338	4
339	4
340	7
341	5
342	9
343	5
344	7
345	3
346	13
347	3
348	12
349	6
350	15
351	6
352	1
353	9
354	7
355	8
356	3
357	11
358	6
359	6
360	4
361	12
362	4
363	10
364	8
365	4
366	3
367	9
368	8
369	2
370	8
371	3
372	5
373	5
374	8
375	10
376	10
377	10
378	7
379	11
380	4
381	7
382	8
383	6
384	5
385	6
386	2
387	9
388	9
389	6
390	12
391	5
392	3
393	3
394	10
395	10
396	5
397	8
398	3
399	9
400	6
401	3
402	4
403	4
404	3
405	5
406	5
407	8
408	3
409	5
410	6
411	6
412	10
413	8
414	6
415	5
416	9
417	4
418	4
419	6
420	7
421	3
422	7
423	5
424	6
425	5
426	5
427	4
428	4
429	4
430	7
