0	31
1	11
2	16
3	9
4	14
5	25
6	5
7	15
8	17
9	35
10	37
11	33
12	47
13	46
14	29
15	36
16	51
17	12
18	14
19	24
20	38
21	27
22	19
23	14
24	26
25	60
26	36
27	47
28	67
29	44
30	43
31	41
32	151
33	124
34	106
35	116
36	233
37	233
38	164
39	185
40	196
41	173
42	216
43	218
44	264
45	235
46	247
47	240
48	163
49	141
50	131
51	130
52	244
53	221
54	201
55	201
56	182
57	165
58	230
59	211
60	270
61	252
62	240
63	221
64	43
65	39
66	29
67	34
68	44
69	48
70	26
71	34
72	24
73	27
74	35
75	35
76	68
77	48
78	51
79	48
80	29
81	15
82	17
83	22
84	31
85	32
86	10
87	23
88	18
89	28
90	25
91	27
92	68
93	53
94	22
95	35
96	56
97	23
98	17
99	29
100	52
101	39
102	30
103	27
104	32
105	41
106	45
107	51
108	99
109	74
110	55
111	68
112	50
113	22
114	21
115	31
116	57
117	49
118	32
119	34
120	22
121	41
122	41
123	43
124	90
125	69
126	55
127	47
128	30
129	20
130	25
131	18
132	35
133	29
134	23
135	22
136	13
137	28
138	27
139	22
140	63
141	46
142	38
143	32
144	37
145	9
146	17
147	13
148	17
149	22
150	8
151	11
152	13
153	27
154	14
155	12
156	48
157	32
158	23
159	21
160	68
161	37
162	32
163	42
164	70
165	83
166	50
167	56
168	54
169	71
170	77
171	70
172	129
173	110
174	80
175	92
176	51
177	18
178	10
179	18
180	43
181	30
182	24
183	21
184	15
185	30
186	32
187	29
188	52
189	47
190	37
191	28
192	34
193	14
194	16
195	26
196	33
197	20
198	14
199	24
200	13
201	25
202	34
203	25
204	54
205	51
206	31
207	34
208	51
209	45
210	27
211	31
212	45
213	54
214	33
215	36
216	26
217	42
218	62
219	42
220	81
221	67
222	53
223	53
224	43
225	21
226	17
227	34
228	48
229	46
230	31
231	40
232	31
233	38
234	67
235	60
236	102
237	79
238	51
239	41
240	49
241	25
242	10
243	16
244	27
245	37
246	19
247	22
248	15
249	42
250	43
251	29
252	54
253	51
254	33
255	38
256	30
257	13
258	11
259	8
260	17
261	18
262	7
263	14
264	7
265	19
266	29
267	21
268	46
269	33
270	32
271	24
272	69
273	51
274	43
275	65
276	107
277	86
278	71
279	70
280	61
281	65
282	84
283	103
284	138
285	103
286	104
287	117
288	38
289	9
290	17
291	20
292	28
293	26
294	14
295	28
296	7
297	28
298	32
299	36
300	63
301	42
302	29
303	30
304	30
305	11
306	19
307	19
308	28
309	35
310	14
311	26
312	18
313	25
314	30
315	30
316	69
317	46
318	31
319	28
320	55
321	23
322	15
323	22
324	46
325	47
326	20
327	32
328	25
329	35
330	52
331	38
332	82
333	71
334	43
335	51
336	50
337	14
338	26
339	21
340	41
341	43
342	33
343	29
344	24
345	33
346	46
347	42
348	72
349	55
350	48
351	35
352	45
353	19
354	22
355	16
356	34
357	41
358	14
359	20
360	16
361	24
362	32
363	37
364	63
365	59
366	49
367	38
368	42
369	4
370	15
371	14
372	17
373	25
374	7
375	10
376	5
377	29
378	21
379	24
380	40
381	40
382	14
383	23
384	84
385	54
386	35
387	39
388	95
389	76
390	54
391	52
392	48
393	63
394	82
395	73
396	122
397	108
398	69
399	85
400	37
401	8
402	9
403	17
404	25
405	17
406	10
407	8
408	8
409	24
410	16
411	20
412	37
413	32
414	24
415	23
416	37
417	13
418	13
419	20
420	33
421	41
422	14
423	15
424	12
425	36
426	22
427	23
428	59
429	46
430	30
431	36
432	53
433	30
434	23
435	27
436	57
437	40
438	30
439	43
440	37
441	45
442	52
443	50
444	112
445	73
446	78
447	62
448	46
449	36
450	35
451	32
452	67
453	59
454	34
455	45
456	34
457	38
458	49
459	50
460	81
461	93
462	78
463	69
464	42
465	21
466	21
467	23
468	47
469	37
470	18
471	25
472	28
473	43
474	35
475	39
476	72
477	60
478	33
479	43
480	44
481	19
482	25
483	26
484	38
485	38
486	16
487	23
488	19
489	36
490	33
491	36
492	61
493	62
494	40
495	45
496	129
497	82
498	84
499	69
500	172
501	181
502	136
503	120
504	122
505	147
506	177
507	177
508	210
509	173
510	188
511	166
512	28
513	15
514	13
515	16
516	28
517	16
518	9
519	18
520	8
521	15
522	25
523	21
524	52
525	40
526	15
527	16
528	33
529	15
530	22
531	12
532	22
533	21
534	12
535	22
536	17
537	26
538	28
539	22
540	59
541	40
542	30
543	25
544	59
545	32
546	18
547	30
548	47
549	45
550	17
551	34
552	26
553	40
554	48
555	55
556	93
557	77
558	46
559	43
560	53
561	30
562	20
563	39
564	58
565	46
566	18
567	24
568	29
569	33
570	47
571	40
572	81
573	64
574	35
575	30
576	31
577	15
578	16
579	16
580	25
581	41
582	18
583	18
584	20
585	24
586	43
587	33
588	56
589	44
590	28
591	35
592	37
593	14
594	16
595	21
596	37
597	36
598	26
599	21
600	21
601	16
602	36
603	20
604	64
605	44
606	45
607	39
608	78
609	32
610	29
611	42
612	70
613	69
614	50
615	43
616	49
617	64
618	83
619	59
620	115
621	88
622	75
623	73
624	27
625	7
626	14
627	13
628	18
629	13
630	8
631	11
632	7
633	22
634	20
635	20
636	40
637	34
638	20
639	14
640	33
641	16
642	10
643	16
644	29
645	26
646	15
647	17
648	18
649	26
650	22
651	24
652	49
653	31
654	28
655	32
656	30
657	13
658	19
659	10
660	24
661	14
662	16
663	8
664	4
665	21
666	31
667	9
668	40
669	27
670	22
671	11
672	48
673	32
674	23
675	34
676	50
677	48
678	38
679	49
680	28
681	45
682	65
683	49
684	99
685	70
686	61
687	49
688	40
689	7
690	17
691	22
692	32
693	29
694	14
695	22
696	17
697	23
698	31
699	29
700	62
701	51
702	32
703	49
704	42
705	26
706	21
707	15
708	39
709	29
710	17
711	28
712	21
713	30
714	35
715	33
716	72
717	61
718	47
719	44
720	101
721	73
722	59
723	67
724	153
725	128
726	83
727	104
728	109
729	104
730	136
731	130
732	203
733	160
734	129
735	163
736	93
737	55
738	45
739	68
740	136
741	122
742	104
743	98
744	100
745	128
746	134
747	149
748	200
749	179
750	133
751	148
752	37
753	19
754	11
755	22
756	19
757	34
758	12
759	20
760	10
761	26
762	25
763	26
764	46
765	37
766	22
767	31
768	21
769	15
770	9
771	16
772	20
773	18
774	7
775	13
776	7
777	17
778	20
779	20
780	40
781	51
782	13
783	19
784	53
785	29
786	16
787	14
788	48
789	47
790	30
791	27
792	25
793	30
794	44
795	27
796	60
797	62
798	35
799	41
800	45
801	17
802	21
803	23
804	31
805	37
806	9
807	27
808	12
809	23
810	28
811	31
812	73
813	59
814	36
815	34
